,机构名字,所属地区,电话,地址,所属省,所属市,所属区,所属地址,adcode,地址省,地址市,地址区,具体地址,adcode_address
4868,诸城市疾病预防控制中心,山东省潍坊市诸城市,0536-6212583,山东省潍坊市诸城市东环路168号,山东省,潍坊市,诸城市,,370782,山东省,潍坊市,诸城市,东环路168号,370782
4869,诸城市人民医院,山东省潍坊市诸城市,0536-6357131,山东省潍坊市诸城市南环路59号,山东省,潍坊市,诸城市,,370782,山东省,潍坊市,诸城市,南环路59号,370782
4870,诸城中医医院,山东省潍坊市诸城市,0536-6072183,山东省潍坊市诸城市东关大街168号,山东省,潍坊市,诸城市,,370782,山东省,潍坊市,诸城市,东关大街168号,370782
4871,淄博矿业集团有限责任公司中心医院,山东省淄博市淄川区,0533-5850142,山东省淄博市淄川区淄矿路133号,山东省,淄博市,淄川区,,370302,山东省,淄博市,淄川区,淄矿路133号,370302
4872,淄博市第一医院,山东省淄博市博山区,0533-4252214,山东省淄博市博山区峨眉山东路4号,山东省,淄博市,博山区,,370304,山东省,淄博市,博山区,峨眉山东路4号,370304
4873,淄博市妇幼保健院,山东省淄博市张店区,0533-2951531,山东省淄博市张店区北天津路66号,山东省,淄博市,张店区,,370303,山东省,淄博市,张店区,北天津路66号,370303
4874,淄博市疾病预防控制中心,山东省淄博市张店区,0533-2176177,山东省淄博市张店区东一路44号,山东省,淄博市,张店区,,370303,山东省,淄博市,张店区,东一路44号,370303
4875,淄博市临淄区疾病预防控制中心,山东省淄博市临淄区,17685605260,山东省淄博市临淄区晏婴路187号临淄区疾病预防控制中心,山东省,淄博市,临淄区,,370305,山东省,淄博市,临淄区,晏婴路187号临淄区疾病预防控制中心,370305
4876,淄博市临淄区人民医院,山东省淄博市临淄区,0533-7162000,山东省淄博市临淄区桓公路139号,山东省,淄博市,临淄区,,370305,山东省,淄博市,临淄区,桓公路139号,370305
4877,淄博市中心医院,山东省淄博市张店区,0533-3570512,山东省淄博市张店区南上海路10号,山东省,淄博市,张店区,,370303,山东省,淄博市,张店区,南上海路10号,370303
4878,淄博市淄川区疾病预防控制中心,山东省淄博市淄川区,0533-5287818,山东省淄博市淄川区松岭东路龙井街101号,山东省,淄博市,淄川区,,370302,山东省,淄博市,淄川区,松岭东路龙井街101号,370302
4879,淄博市淄川区医院,山东省淄博市淄川区,0533-5282148,山东省淄博市淄川区淄城路591号,山东省,淄博市,淄川区,,370302,山东省,淄博市,淄川区,淄城路591号,370302
4880,邹城市疾病预防控制中心,山东省济宁市邹城市,0537-5213698,山东省济宁市邹城市明泉路1380号,山东省,济宁市,邹城市,,370883,山东省,济宁市,邹城市,明泉路1380号,370883
4881,邹城市人民医院（济宁医学院附属医院邹城院区）,山东省济宁市邹城市,13854702309,山东省济宁市邹城市342省道东100米,山东省,济宁市,邹城市,,370883,山东省,济宁市,邹城市,342省道东100米,370883
4882,邹平市人民医院,山东省滨州市邹平市,0543-4357501,山东省滨州市邹平市黛溪办事处黄山二路22号,山东省,滨州市,,邹平市,371600,山东省,滨州市,,邹平市黛溪办事处黄山二路22号,371600
4883,济南华曦医学检验有限公司,山东省济南市高新区,0531-88807571,山东省济南市高新区港兴三路北段1号,山东省,济南市,,高新区,370100,山东省,济南市,,高新区港兴三路北段1号,370100
4884,青岛艾迪康医学检验实验室有限公司,山东省青岛市高新区,15588887001,山东省青岛市高新区锦汇路1号6号楼乙401,山东省,青岛市,,高新区,370200,山东省,青岛市,,高新区锦汇路1号6号楼乙401,370200
4885,安丘市中医院,山东省潍坊市安丘市,15165675878,山东省潍坊市安丘市永安路248号,山东省,潍坊市,安丘市,,370784,山东省,潍坊市,安丘市,永安路248号,370784
4886,海阳市中医医院,山东省烟台市海阳市,13001610542,山东省烟台市海阳市文山街9号,山东省,烟台市,海阳市,,370687,山东省,烟台市,海阳市,文山街9号,370687
4887,莱西市市立医院,山东省青岛市莱西市,15606397775,山东省青岛市莱西市威海西路8号,山东省,青岛市,莱西市,,370285,山东省,青岛市,莱西市,威海西路8号,370285
4888,宁阳县中医院,山东省泰安市宁阳县,13954851996,山东省泰安市宁阳县城文庙街道欣街219号,山东省,泰安市,宁阳县,,370921,山东省,泰安市,宁阳县,城文庙街道欣街219号,370921
4889,青岛市红岛人民医院,山东省青岛市城阳区,0532-87932427,山东省青岛市城阳区上马街道驻地,山东省,青岛市,城阳区,,370214,山东省,青岛市,城阳区,上马街道驻地,370214
4890,日照国际旅行卫生保健中心（日照海关口岸门诊部）临床基因扩增检验实验室,山东省日照市东港区,0633-8359155,山东省日照市东港区黄海一路102号,山东省,日照市,东港区,,371102,山东省,日照市,东港区,黄海一路102号,371102
4891,荣成市疾病预防控制中心,山东省威海市荣成市,0631-7572097,山东省威海市荣成市崖头街道青山东路688号,山东省,威海市,荣成市,,371082,山东省,威海市,荣成市,崖头街道青山东路688号,371082
4892,山东第一医科大学第二附属医院,山东省泰安市泰山区,0538-6237520,山东省泰安市泰山区泰山大街706号,山东省,泰安市,泰山区,,370902,山东省,泰安市,泰山区,泰山大街706号,370902
4893,山东省日照市五莲县人民医院,山东省日照市五莲县,0633-7991208,山东省日照市五莲县利民路50号,山东省,日照市,五莲县,,371121,山东省,日照市,五莲县,利民路50号,371121
4894,寿光市中医医院,山东省潍坊市寿光市,0536-5038012,山东省潍坊市寿光市圣城街3353号,山东省,潍坊市,寿光市,,370783,山东省,潍坊市,寿光市,圣城街3353号,370783
4895,泰安市岱岳区疾控中心,山东省泰安市岱岳区,0538-8589800,山东省泰安市岱岳区财源大街8号,山东省,泰安市,岱岳区,,370911,山东省,泰安市,岱岳区,财源大街8号,370911
4896,潍坊滨海经济技术开发区人民医院,山东省潍坊市滨海区,0536-5328939,山东省潍坊市滨海区西海路5441号医院院内,山东省,潍坊市,,滨海区,370700,山东省,潍坊市,,滨海区西海路5441号医院院内,370700
4897,烟台桃村中心医院,山东省烟台市栖霞市,17686495764,山东省烟台市栖霞市桃村镇牙前路9号,山东省,烟台市,栖霞市,,370686,山东省,烟台市,栖霞市,桃村镇牙前路9号,370686
4898,长岛海洋生态文明综合试验区人民医院,山东省烟台市长岛县,18553165829,山东省烟台市长岛县南长山街道乐园大街18号,山东省,烟台市,长岛县,,370634,山东省,烟台市,长岛县,南长山街道乐园大街18号,370634
4899,淄博淄川区中医院,山东省淄博市淄川区,13589552655,山东省淄博市淄川区松龄东路37号,山东省,淄博市,淄川区,,370302,山东省,淄博市,淄川区,松龄东路37号,370302
4900,德州市第七人民医院,山东省德州市德城区,0534-2672266,山东省德州市德城区东风中路738号,山东省,德州市,德城区,,371402,山东省,德州市,德城区,东风中路738号,371402
4901,昌乐中医院,山东省潍坊市昌乐县,0536-6233708,山东省潍坊市昌乐县恒安街323号,山东省,潍坊市,昌乐县,,370725,山东省,潍坊市,昌乐县,恒安街323号,370725
4902,高密市市立医院,山东省潍坊市高密市,13864691228,山东省潍坊市高密市永安路113号,山东省,潍坊市,高密市,,370785,山东省,潍坊市,高密市,永安路113号,370785
4903,高密兴瑞医学检验所,山东省潍坊市高密市,18366555900,山东省高密市高新区醴泉大街与高新二路交叉口,山东省,潍坊市,高密市,,370785,山东省,潍坊市,高密市,高新区醴泉大街与高新二路交叉口,370785
4904,高唐县疾病预防控制中心实验室,山东省聊城市高唐县,0635-3951606,山东省聊城市高唐县疾病预防控制中心,山东省,聊城市,高唐县,,371526,山东省,聊城市,高唐县,疾病预防控制中心,371526
4905,济南市第二疾控中心,山东省济南市莱芜区,0531-78677929,山东省济南市莱芜区鲁中东大街58号,山东省,济南市,,莱芜区,370100,山东省,济南市,,莱芜区鲁中东大街58号,370100
4906,解放军第970医院,山东省烟台市芝罘区,0535-2933327,山东省烟台市芝罘区只楚南路7号,山东省,烟台市,芝罘区,,370602,山东省,烟台市,芝罘区,只楚南路7号,370602
4907,莒县精神康复医院,山东省日照市莒县,0633-7779108,山东省日照市莒县城区日照路与莒州路交汇处北500米,山东省,日照市,莒县,,371122,山东省,日照市,莒县,城区日照路与莒州路交汇处北500米,371122
4908,莱山区疾病预防控制中心,山东省烟台市莱山区,0535-6717219,山东省烟台市莱山区港城东大街1295号,山东省,烟台市,莱山区,,370613,山东省,烟台市,莱山区,港城东大街1295号,370613
4909,莱西市中医医院,山东省青岛市莱西市,13969606690,山东省青岛市莱西市文化路11号,山东省,青岛市,莱西市,,370285,山东省,青岛市,莱西市,文化路11号,370285
4910,莱阳市妇幼保健院,山东省烟台市莱阳市,0535-7282239,山东省烟台市莱阳市旌旗西路378号,山东省,烟台市,莱阳市,,370682,山东省,烟台市,莱阳市,旌旗西路378号,370682
4911,临朐县妇幼保健院,山东省潍坊市临朐县,15865360192,山东省潍坊市临朐县兴隆东路1555号1-4层、6-10层及南附楼,山东省,潍坊市,临朐县,,370724,山东省,潍坊市,临朐县,兴隆东路1555号1-4层、6-10层及南附楼,370724
4912,临淄区疾病预防控制中心,山东省淄博市临淄区,17685605260,山东省淄博市临淄区晏婴路187号临淄区疾病预防控制中心,山东省,淄博市,临淄区,,370305,山东省,淄博市,临淄区,晏婴路187号临淄区疾病预防控制中心,370305
4913,陆军第80集团军医院,山东省潍坊市潍城区,0536-5019014,山东省潍坊市潍城区北宫西街256号,山东省,潍坊市,潍城区,,370702,山东省,潍坊市,潍城区,北宫西街256号,370702
4914,宁阳县第二人民医院,山东省泰安市宁阳县,13562824610,山东省泰安市宁阳县磁窑镇开发区周庄蟠龙山大道以西、铖城街以南,山东省,泰安市,宁阳县,,370921,山东省,泰安市,宁阳县,磁窑镇开发区周庄蟠龙山大道以西、铖城街以南,370921
4915,宁阳县疾病预防控制中心,山东省泰安市宁阳县,15866035690,山东省泰安市宁阳县文庙街道欣街路608号,山东省,泰安市,宁阳县,,370921,山东省,泰安市,宁阳县,文庙街道欣街路608号,370921
4916,平度市第二人民医院,山东省青岛市平度市,0532-58825255,山东省青岛市平度市蓼兰镇高平路22号,山东省,青岛市,平度市,,370283,山东省,青岛市,平度市,蓼兰镇高平路22号,370283
4917,平度市第三人民医院,山东省青岛市平度市,0532-84328100,山东省青岛市平度市三城路36号,山东省,青岛市,平度市,,370283,山东省,青岛市,平度市,三城路36号,370283
4918,平度市第四人民医院,山东省青岛市平度市,0532-83391009,山东省青岛市平度市南村镇双全路97号,山东省,青岛市,平度市,,370283,山东省,青岛市,平度市,南村镇双全路97号,370283
4919,平度市第五人民医院,山东省青岛市平度市,0532-58825650,山东省青岛市平度市古岘镇沽河路160号,山东省,青岛市,平度市,,370283,山东省,青岛市,平度市,古岘镇沽河路160号,370283
4920,平度市妇幼保健院,山东省青岛市平度市,0532-88382900,山东省青岛市平度市青岛东路17-1号,山东省,青岛市,平度市,,370283,山东省,青岛市,平度市,青岛东路17-1号,370283
4921,平度市人民医院,山东省青岛市平度市,0532-58962059,山东省青岛市平度市扬州路112号,山东省,青岛市,平度市,,370283,山东省,青岛市,平度市,扬州路112号,370283
4922,平度市中医医院,山东省青岛市平度市,0532-88332716,山东省青岛市平度市东阁街道办事处杭州路38号,山东省,青岛市,平度市,,370283,山东省,青岛市,平度市,东阁街道办事处杭州路38号,370283
4923,栖霞市中医医院,山东省烟台市栖霞市,15966581886,山东省烟台市栖霞市民生路21号,山东省,烟台市,栖霞市,,370686,山东省,烟台市,栖霞市,民生路21号,370686
4924,青岛滨海学院附属医院,山东省青岛市黄岛区,0532-58788319,山东省青岛市黄岛区海崖路689号,山东省,青岛市,黄岛区,,370211,山东省,青岛市,黄岛区,海崖路689号,370211
4925,青岛大学附属医院（平度）,山东省青岛市平度市,0532-82918916,山东省青岛市平度市上海路369号,山东省,青岛市,平度市,,370283,山东省,青岛市,平度市,上海路369号,370283
4926,青岛大学附属医院西海岸院区,山东省青岛市黄岛区,0532-82917020,山东省青岛市黄岛区五台山路1677号,山东省,青岛市,黄岛区,,370211,山东省,青岛市,黄岛区,五台山路1677号,370211
4927,青岛华大医学检验所有限公司,山东省青岛市黄岛区,0532-83156225,山东省青岛市黄岛区红石崖街道横云山路2号,山东省,青岛市,黄岛区,,370211,山东省,青岛市,黄岛区,红石崖街道横云山路2号,370211
4928,青岛京诚检测科技有限公司,山东省青岛市黄岛区,0532-80986565,山东省青岛市黄岛区龙首山路190号,山东省,青岛市,黄岛区,,370211,山东省,青岛市,黄岛区,龙首山路190号,370211
